a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-61,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-61,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
a,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-86,fc:ec:da:47:11:17,-76,fc:ec:da:47:15:3b,-59,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-61,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-61,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-61,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
b,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-77,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,,
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-60,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-65,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-63,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
c,c4:a3:66:ba:07:be,-89,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-67,fc:ec:da:47:15:3b,-62,,,,,,,,,,,,,64:70:02:3f:4e:59,-88
d,c4:a3:66:ba:07:be,-80,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-61,fc:ec:da:47:15:3b,-64,,,,,,,,,,,,-72,64:70:02:3f:4e:59,-88
d,c4:a3:66:ba:07:be,-80,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-61,fc:ec:da:47:15:3b,-67,,,,,,,,,,,,-72,64:70:02:3f:4e:59,-88
d,c4:a3:66:ba:07:be,-80,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-61,fc:ec:da:47:15:3b,-67,,,,,,,,,,,,-72,64:70:02:3f:4e:59,-88
d,c4:a3:66:ba:07:be,-80,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-61,fc:ec:da:47:15:3b,-67,,,,,,,,,,,,-72,64:70:02:3f:4e:59,-88
d,c4:a3:66:ba:07:be,-80,98:de:d0:ed:3f:24,-88,fc:ec:da:47:11:17,-61,fc:ec:da:47:15:3b,-67,,,,,,,,,,,,-72,64:70:02:3f:4e:59,-88
